id,schema,userId,featureId,startTime,endTime,totalTime,downloadSpeed,uploadSpeed,appType
69bd0bab55f47d677a261271,1,69bcb387094700f7b22a8a69,69bc9f4157adce41b32f4fed,2026-03-20T08:56:12.001000+00:00,2026-03-20T08:56:12.528000+00:00,0,30000,5792,Kotlin
69bd0bac55f47d677a261272,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T08:56:12.610000+00:00,2026-03-20T08:56:13.097000+00:00,0,30000,5792,Kotlin
69bd0bb755f47d677a261274,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T08:56:23.898000+00:00,2026-03-20T08:56:24.350000+00:00,0,30000,5792,Kotlin
69bd0bc655f47d677a261277,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T08:56:38.572000+00:00,2026-03-20T08:56:39.028000+00:00,0,30000,5792,Kotlin
69bd0bc655f47d677a261278,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T08:56:38.573000+00:00,2026-03-20T08:56:39.035000+00:00,0,30000,5792,Kotlin
69bd0bd355f47d677a26127b,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T08:56:51.944000+00:00,2026-03-20T08:56:52.340000+00:00,0,30000,5792,Kotlin
69bd0bd355f47d677a26127c,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T08:56:52.330000+00:00,2026-03-20T08:56:52.695000+00:00,0,30000,5792,Kotlin
69bd653a91f432a9d4d69068,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T15:18:15.564000+00:00,2026-03-20T15:18:18.427000+00:00,2,30000,5792,Kotlin
69bd654491f432a9d4d6906a,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T15:18:27.390000+00:00,2026-03-20T15:18:27.942000+00:00,0,30000,5792,Kotlin
69bd654791f432a9d4d6906d,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T15:18:30.661000+00:00,2026-03-20T15:18:31.125000+00:00,0,30000,5792,Kotlin
69bd656f91f432a9d4d69072,1,69bcb387094700f7b22a8a69,69bc9f4157adce41b32f4fed,2026-03-20T15:19:10.140000+00:00,2026-03-20T15:19:10.750000+00:00,0,30000,5792,Kotlin
69bd657091f432a9d4d69074,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T15:19:10.835000+00:00,2026-03-20T15:19:12.273000+00:00,1,30000,5792,Kotlin
69bd657591f432a9d4d69076,1,69bcb387094700f7b22a8a69,69bc9f4557adce41b32f5007,2026-03-20T15:19:15.981000+00:00,2026-03-20T15:19:16.781000+00:00,0,30000,5792,Kotlin
69bd657691f432a9d4d69078,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T15:19:17.624000+00:00,2026-03-20T15:19:18.120000+00:00,0,30000,5792,Kotlin
69bd657891f432a9d4d6907a,1,69bcb387094700f7b22a8a69,69bc9f4557adce41b32f5007,2026-03-20T15:19:19.730000+00:00,2026-03-20T15:19:20.286000+00:00,0,30000,5792,Kotlin
69bd657f91f432a9d4d6907c,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T15:19:26.714000+00:00,2026-03-20T15:19:27.274000+00:00,0,30000,5792,Kotlin
69bd658191f432a9d4d6907e,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T15:19:28.001000+00:00,2026-03-20T15:19:28.722000+00:00,0,30000,5792,Kotlin
69bd658291f432a9d4d69080,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T15:19:30.095000+00:00,2026-03-20T15:19:30.450000+00:00,0,30000,5792,Kotlin
69bd658391f432a9d4d69081,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T15:19:30.548000+00:00,2026-03-20T15:19:30.910000+00:00,0,30000,5792,Kotlin
69bd658791f432a9d4d69082,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T15:19:34.422000+00:00,2026-03-20T15:19:34.809000+00:00,0,30000,5792,Kotlin
69bd659d91f432a9d4d69084,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T15:19:56.700000+00:00,2026-03-20T15:19:57.188000+00:00,0,30000,5792,Kotlin
69bd659d91f432a9d4d69085,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T15:19:56.701000+00:00,2026-03-20T15:19:57.186000+00:00,0,30000,5792,Kotlin
69bd663791f432a9d4d69086,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T15:22:30.653000+00:00,2026-03-20T15:22:31.252000+00:00,0,30000,5792,Kotlin
69bd663b91f432a9d4d69088,1,69bcb387094700f7b22a8a69,69bc9f4557adce41b32f5007,2026-03-20T15:22:34.744000+00:00,2026-03-20T15:22:35.240000+00:00,0,30000,5792,Kotlin
69bd663e91f432a9d4d6908a,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T15:22:37.535000+00:00,2026-03-20T15:22:38.158000+00:00,0,30000,5792,Kotlin
69bd663e91f432a9d4d6908b,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T15:22:37.533000+00:00,2026-03-20T15:22:38.156000+00:00,0,30000,5792,Kotlin
69bd675091f432a9d4d6908d,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T15:27:09.329000+00:00,2026-03-20T15:27:11.267000+00:00,1,30000,5792,Kotlin
69bd696e91f432a9d4d6908f,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T15:36:12.742000+00:00,2026-03-20T15:36:14.490000+00:00,1,30000,5792,Kotlin
69bd697291f432a9d4d69091,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T15:36:17.976000+00:00,2026-03-20T15:36:18.425000+00:00,0,30000,5792,Kotlin
69bd697391f432a9d4d69092,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T15:36:17.980000+00:00,2026-03-20T15:36:18.441000+00:00,0,30000,5792,Kotlin
69bd697391f432a9d4d69093,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T15:36:18.379000+00:00,2026-03-20T15:36:18.881000+00:00,0,30000,5792,Kotlin
69bd6c0a91f432a9d4d69095,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T15:47:21.171000+00:00,2026-03-20T15:47:21.818000+00:00,0,30000,5792,Kotlin
69bd6c4091f432a9d4d69096,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T15:48:14.772000+00:00,2026-03-20T15:48:15.836000+00:00,1,30000,5792,Kotlin
69bd6c4991f432a9d4d69098,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T15:48:25.202000+00:00,2026-03-20T15:48:25.512000+00:00,0,30000,5792,Kotlin
69bd6c4a91f432a9d4d69099,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T15:48:25.198000+00:00,2026-03-20T15:48:25.649000+00:00,0,30000,5792,Kotlin
69bd6c4a91f432a9d4d6909a,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T15:48:25.703000+00:00,2026-03-20T15:48:26.056000+00:00,0,30000,5792,Kotlin
69bd6c4f91f432a9d4d6909c,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T15:48:30.992000+00:00,2026-03-20T15:48:31.565000+00:00,0,30000,5792,Kotlin
69bd6c8391f432a9d4d690a2,1,69bcb387094700f7b22a8a69,69bc9f4157adce41b32f4fed,2026-03-20T15:49:21.947000+00:00,2026-03-20T15:49:22.682000+00:00,0,30000,5792,Kotlin
69bd6c8391f432a9d4d690a3,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T15:49:22.831000+00:00,2026-03-20T15:49:23.272000+00:00,0,30000,5792,Kotlin
69bd6c8491f432a9d4d690a4,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T15:49:22.833000+00:00,2026-03-20T15:49:24.145000+00:00,1,30000,5792,Kotlin
69bd6c8a91f432a9d4d690a6,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T15:49:29.219000+00:00,2026-03-20T15:49:29.523000+00:00,0,30000,5792,Kotlin
69bd6cf191f432a9d4d690a7,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T15:51:12.127000+00:00,2026-03-20T15:51:12.636000+00:00,0,30000,5792,Kotlin
69bd6e7bbe85fc47af7cf20f,1,69bd6e79be85fc47af7cf20e,69bc9f4357adce41b32f4ffc,2026-03-20T15:57:45.923000+00:00,2026-03-20T15:57:46.615000+00:00,0,30000,12000,Kotlin
69bd6e7bbe85fc47af7cf210,1,69bd6e79be85fc47af7cf20e,69bc9f4357adce41b32f4ffc,2026-03-20T15:57:46.518000+00:00,2026-03-20T15:57:47.212000+00:00,0,30000,12000,Kotlin
69bd6e99982704c4111ddb0f,1,69bd6e98982704c4111ddb0e,69bc9f4357adce41b32f4ffc,2026-03-20T15:58:11.361000+00:00,2026-03-20T15:58:14.088000+00:00,2,60000,12000,Kotlin
69bd6e9a982704c4111ddb10,1,69bd6e98982704c4111ddb0e,69bc9f4357adce41b32f4ffc,2026-03-20T15:58:11.444000+00:00,2026-03-20T15:58:14.763000+00:00,3,60000,12000,Kotlin
69bd6e9f982704c4111ddb12,1,69bd6e98982704c4111ddb0e,69bc9f4457adce41b32f4ffd,2026-03-20T15:58:18.848000+00:00,2026-03-20T15:58:19.362000+00:00,0,60000,12000,Kotlin
69bd6ea3982704c4111ddb16,1,69bd6e98982704c4111ddb0e,69bc9f4457adce41b32f5001,2026-03-20T15:58:22.843000+00:00,2026-03-20T15:58:23.253000+00:00,0,60000,12000,Kotlin
69bd6ea3982704c4111ddb17,1,69bd6e98982704c4111ddb0e,69bc9f4457adce41b32f5001,2026-03-20T15:58:23.584000+00:00,2026-03-20T15:58:23.865000+00:00,0,60000,12000,Kotlin
69bd6ea5982704c4111ddb19,1,69bd6e98982704c4111ddb0e,69bc9f4357adce41b32f4ffc,2026-03-20T15:58:24.832000+00:00,2026-03-20T15:58:25.301000+00:00,0,60000,12000,Kotlin
69bd6ee0982704c4111ddb1e,1,69bd6e98982704c4111ddb0e,69bc9f4057adce41b32f4fe2,2026-03-20T15:59:24.388000+00:00,2026-03-20T15:59:24.967000+00:00,0,60000,7792,Kotlin
69bd6ee1982704c4111ddb21,1,69bd6e98982704c4111ddb0e,69bc9f4357adce41b32f4ffc,2026-03-20T15:59:25.158000+00:00,2026-03-20T15:59:25.547000+00:00,0,60000,7792,Kotlin
69bd6ee2982704c4111ddb22,1,69bd6e98982704c4111ddb0e,69bc9f4357adce41b32f4ffc,2026-03-20T15:59:25.154000+00:00,2026-03-20T15:59:26.643000+00:00,1,60000,7792,Kotlin
69bd6ee9982704c4111ddb24,1,69bd6e98982704c4111ddb0e,69bc9f4457adce41b32f4fff,2026-03-20T15:59:33.764000+00:00,2026-03-20T15:59:34.149000+00:00,0,25416,10693,Kotlin
69bd6ef4982704c4111ddb26,1,69bd6e98982704c4111ddb0e,69bc9f4457adce41b32f4fff,2026-03-20T15:59:44.465000+00:00,2026-03-20T15:59:45.078000+00:00,0,52360,11962,Kotlin
69bd6ef7982704c4111ddb28,1,69bd6e98982704c4111ddb0e,69bc9f4457adce41b32f4fff,2026-03-20T15:59:47.095000+00:00,2026-03-20T15:59:47.631000+00:00,0,52360,11962,Kotlin
69bd6f06982704c4111ddb2b,1,69bd6e98982704c4111ddb0e,69bc9f4457adce41b32f4fff,2026-03-20T16:00:01.803000+00:00,2026-03-20T16:00:02.277000+00:00,0,52360,11962,Kotlin
69bd6f11be85fc47af7cf216,1,69bd6e79be85fc47af7cf20e,69bc9f4057adce41b32f4fe2,2026-03-20T16:00:16.567000+00:00,2026-03-20T16:00:17.309000+00:00,0,30000,12000,Kotlin
69bd6f13be85fc47af7cf218,1,69bd6e79be85fc47af7cf20e,69bc9f4357adce41b32f4ffc,2026-03-20T16:00:18.129000+00:00,2026-03-20T16:00:18.783000+00:00,0,30000,12000,Kotlin
69bd6f13be85fc47af7cf219,1,69bd6e79be85fc47af7cf20e,69bc9f4357adce41b32f4ffc,2026-03-20T16:00:18.122000+00:00,2026-03-20T16:00:18.779000+00:00,0,30000,12000,Kotlin
69bd6f19be85fc47af7cf21b,1,69bd6e79be85fc47af7cf20e,69bc9f4457adce41b32f4fff,2026-03-20T16:00:24.983000+00:00,2026-03-20T16:00:25.445000+00:00,0,30000,12000,Kotlin
69bd6f29be85fc47af7cf21d,1,69bd6e79be85fc47af7cf20e,69bc9f4357adce41b32f4ffc,2026-03-20T16:00:39.990000+00:00,2026-03-20T16:00:40.765000+00:00,0,30000,12000,Kotlin
69bd6f29be85fc47af7cf21e,1,69bd6e79be85fc47af7cf20e,69bc9f4357adce41b32f4ffc,2026-03-20T16:00:39.950000+00:00,2026-03-20T16:00:40.752000+00:00,0,30000,12000,Kotlin
69bd6f2cbe85fc47af7cf220,1,69bd6e79be85fc47af7cf20e,69bc9f4457adce41b32f4ffd,2026-03-20T16:00:42.174000+00:00,2026-03-20T16:00:43.235000+00:00,1,30000,12000,Kotlin
69bd6f5ebe85fc47af7cf224,1,69bd6e79be85fc47af7cf20e,69bc9f4457adce41b32f4fff,2026-03-20T16:01:32.602000+00:00,2026-03-20T16:01:33.335000+00:00,0,30000,12000,Kotlin
69bd6f66be85fc47af7cf227,1,69bd6e79be85fc47af7cf20e,69bc9f4457adce41b32f4fff,2026-03-20T16:01:40.435000+00:00,2026-03-20T16:01:41.268000+00:00,0,30000,12000,Kotlin
69bd6f8e982704c4111ddb30,1,69bd6e98982704c4111ddb0e,69bc9f4157adce41b32f4fe8,2026-03-20T16:02:17.728000+00:00,2026-03-20T16:02:18.461000+00:00,0,60000,12000,Kotlin
69bd6f8f982704c4111ddb32,1,69bd6e98982704c4111ddb0e,69bc9f4457adce41b32f4fff,2026-03-20T16:02:19.251000+00:00,2026-03-20T16:02:19.697000+00:00,0,60000,12000,Kotlin
69bd6f9d982704c4111ddb35,1,69bd6e98982704c4111ddb0e,69bc9f4157adce41b32f4fe9,2026-03-20T16:02:32.354000+00:00,2026-03-20T16:02:33.317000+00:00,0,60000,12000,Kotlin
69bd6fa3982704c4111ddb37,1,69bd6e98982704c4111ddb0e,69bc9f4457adce41b32f4fff,2026-03-20T16:02:39.172000+00:00,2026-03-20T16:02:39.660000+00:00,0,60000,12000,Kotlin
69bd6fc1982704c4111ddb3b,1,69bd6e98982704c4111ddb0e,69bc9f4157adce41b32f4fed,2026-03-20T16:03:08.564000+00:00,2026-03-20T16:03:09.153000+00:00,0,60000,12000,Kotlin
69bd6fc1982704c4111ddb3d,1,69bd6e98982704c4111ddb0e,69bc9f4457adce41b32f4fff,2026-03-20T16:03:09.327000+00:00,2026-03-20T16:03:09.799000+00:00,0,60000,12000,Kotlin
69bd6fcc982704c4111ddb3f,1,69bd6e98982704c4111ddb0e,69bc9f4557adce41b32f5007,2026-03-20T16:03:20.104000+00:00,2026-03-20T16:03:20.516000+00:00,0,60000,12000,Kotlin
69bd6fcebe85fc47af7cf22e,1,69bd6e79be85fc47af7cf20e,69bc9f4157adce41b32f4fe8,2026-03-20T16:03:25.624000+00:00,2026-03-20T16:03:26.335000+00:00,0,30000,12000,Kotlin
69bd6fd2be85fc47af7cf230,1,69bd6e79be85fc47af7cf20e,69bc9f4457adce41b32f4fff,2026-03-20T16:03:26.740000+00:00,2026-03-20T16:03:30.255000+00:00,3,30000,12000,Kotlin
69bd6fd5982704c4111ddb41,1,69bd6e98982704c4111ddb0e,69bc9f4257adce41b32f4fef,2026-03-20T16:03:28.376000+00:00,2026-03-20T16:03:29.333000+00:00,0,60000,12000,Kotlin
69bd6fd7982704c4111ddb43,1,69bd6e98982704c4111ddb0e,69bc9f4457adce41b32f4fff,2026-03-20T16:03:31.509000+00:00,2026-03-20T16:03:31.989000+00:00,0,60000,12000,Kotlin
69bd6fdc982704c4111ddb45,1,69bd6e98982704c4111ddb0e,69bc9f4357adce41b32f4ffc,2026-03-20T16:03:36.506000+00:00,2026-03-20T16:03:37.129000+00:00,0,60000,12000,Kotlin
69bd6fdc982704c4111ddb46,1,69bd6e98982704c4111ddb0e,69bc9f4357adce41b32f4ffc,2026-03-20T16:03:36.509000+00:00,2026-03-20T16:03:37.137000+00:00,0,60000,12000,Kotlin
69bd6feb982704c4111ddb4a,1,69bd6e98982704c4111ddb0e,69bc9f4557adce41b32f5007,2026-03-20T16:03:50.799000+00:00,2026-03-20T16:03:51.239000+00:00,0,60000,12000,Kotlin
69bd6fef982704c4111ddb4d,1,69bd6e98982704c4111ddb0e,69bc9f4557adce41b32f5007,2026-03-20T16:03:55.199000+00:00,2026-03-20T16:03:55.648000+00:00,0,60000,12000,Kotlin
69bd6ff1982704c4111ddb4f,1,69bd6e98982704c4111ddb0e,69bc9f4257adce41b32f4ff1,2026-03-20T16:03:56.543000+00:00,2026-03-20T16:03:57.180000+00:00,0,60000,12000,Kotlin
69bd6ffa91f432a9d4d690a9,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T16:04:07.649000+00:00,2026-03-20T16:04:09.677000+00:00,2,30000,5792,Kotlin
69bd7003982704c4111ddb53,1,69bd6e98982704c4111ddb0e,69bc9f4357adce41b32f4ffc,2026-03-20T16:04:15.497000+00:00,2026-03-20T16:04:15.912000+00:00,0,60000,12000,Kotlin
69bd700a982704c4111ddb56,1,69bd6e98982704c4111ddb0e,69bc9f4457adce41b32f5001,2026-03-20T16:04:22.239000+00:00,2026-03-20T16:04:22.622000+00:00,0,60000,12000,Kotlin
69bd700f982704c4111ddb59,1,69bd6e98982704c4111ddb0e,69bc9f4357adce41b32f4ffc,2026-03-20T16:04:27.590000+00:00,2026-03-20T16:04:28.100000+00:00,0,60000,12000,Kotlin
69bd7012982704c4111ddb5b,1,69bd6e98982704c4111ddb0e,69bc9f4457adce41b32f4fff,2026-03-20T16:04:30.408000+00:00,2026-03-20T16:04:31.075000+00:00,0,60000,12000,Kotlin
69bd701a982704c4111ddb5d,1,69bd6e98982704c4111ddb0e,69bc9f4357adce41b32f4ffc,2026-03-20T16:04:37.813000+00:00,2026-03-20T16:04:38.330000+00:00,0,60000,12000,Kotlin
69bd7032982704c4111ddb60,1,69bd6e98982704c4111ddb0e,69bc9f4457adce41b32f5001,2026-03-20T16:05:01.957000+00:00,2026-03-20T16:05:02.306000+00:00,0,60000,12000,Kotlin
69bd7039982704c4111ddb61,1,69bd6e98982704c4111ddb0e,69bc9f4457adce41b32f5003,2026-03-20T16:05:08.811000+00:00,2026-03-20T16:05:09.270000+00:00,0,60000,12000,Kotlin
69bd703b982704c4111ddb63,1,69bd6e98982704c4111ddb0e,69bc9f4357adce41b32f4ffc,2026-03-20T16:05:10.943000+00:00,2026-03-20T16:05:11.419000+00:00,0,60000,12000,Kotlin
69bd7043982704c4111ddb67,1,69bd6e98982704c4111ddb0e,69bc9f4357adce41b32f4ffc,2026-03-20T16:05:19.373000+00:00,2026-03-20T16:05:19.817000+00:00,0,60000,12000,Kotlin
69bd704d982704c4111ddb6a,1,69bd6e98982704c4111ddb0e,69bc9f4357adce41b32f4ffc,2026-03-20T16:05:29.107000+00:00,2026-03-20T16:05:29.537000+00:00,0,60000,12000,Kotlin
69bd704c91f432a9d4d690aa,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T16:05:30.735000+00:00,2026-03-20T16:05:32.353000+00:00,1,30000,5792,Kotlin
69bd7052be85fc47af7cf238,1,69bd6e79be85fc47af7cf20e,69bc9f4157adce41b32f4fed,2026-03-20T16:05:35.990000+00:00,2026-03-20T16:05:37.403000+00:00,1,30000,12000,Kotlin
69bd7052be85fc47af7cf239,1,69bd6e79be85fc47af7cf20e,69bc9f4457adce41b32f4fff,2026-03-20T16:05:37.763000+00:00,2026-03-20T16:05:38.447000+00:00,0,30000,12000,Kotlin
69bd705a91f432a9d4d690ad,1,69bcb387094700f7b22a8a69,69bc9f4557adce41b32f5007,2026-03-20T16:05:45.637000+00:00,2026-03-20T16:05:46.033000+00:00,0,30000,5792,Kotlin
69bd7062be85fc47af7cf23c,1,69bd6e79be85fc47af7cf20e,69bc9f4457adce41b32f4fff,2026-03-20T16:05:52.413000+00:00,2026-03-20T16:05:53.206000+00:00,0,30000,12000,Kotlin
69bd7063be85fc47af7cf23e,1,69bd6e79be85fc47af7cf20e,69bc9f4457adce41b32f4ffd,2026-03-20T16:05:54.139000+00:00,2026-03-20T16:05:54.899000+00:00,0,30000,12000,Kotlin
69bd706591f432a9d4d690af,1,69bcb387094700f7b22a8a69,69bc9f4257adce41b32f4fef,2026-03-20T16:05:56.147000+00:00,2026-03-20T16:05:57.080000+00:00,0,30000,5792,Kotlin
69bd7065be85fc47af7cf240,1,69bd6e79be85fc47af7cf20e,69bc9f4457adce41b32f5001,2026-03-20T16:05:56.376000+00:00,2026-03-20T16:05:56.918000+00:00,0,30000,12000,Kotlin
69bd7066be85fc47af7cf241,1,69bd6e79be85fc47af7cf20e,69bc9f4457adce41b32f5001,2026-03-20T16:05:57.260000+00:00,2026-03-20T16:05:57.845000+00:00,0,30000,12000,Kotlin
69bd707591f432a9d4d690b2,1,69bcb387094700f7b22a8a69,69bc9f4557adce41b32f5007,2026-03-20T16:06:12.131000+00:00,2026-03-20T16:06:12.706000+00:00,0,30000,5792,Kotlin
69bd7076be85fc47af7cf244,1,69bd6e79be85fc47af7cf20e,69bc9f4357adce41b32f4ffc,2026-03-20T16:06:12.066000+00:00,2026-03-20T16:06:13.313000+00:00,1,30000,12000,Kotlin
69bd7076be85fc47af7cf245,1,69bd6e79be85fc47af7cf20e,69bc9f4357adce41b32f4ffc,2026-03-20T16:06:12.053000+00:00,2026-03-20T16:06:13.311000+00:00,1,30000,12000,Kotlin
69bd7083982704c4111ddb6c,1,69bd6e98982704c4111ddb0e,69bc9f4357adce41b32f4ffc,2026-03-20T16:06:23.368000+00:00,2026-03-20T16:06:23.919000+00:00,0,60000,12000,Kotlin
69bd708391f432a9d4d690b4,1,69bcb387094700f7b22a8a69,69bc9f4257adce41b32f4fef,2026-03-20T16:06:25.726000+00:00,2026-03-20T16:06:26.719000+00:00,0,30000,5792,Kotlin
69bd7087982704c4111ddb6e,1,69bd6e98982704c4111ddb0e,69bc9f4457adce41b32f4ffd,2026-03-20T16:06:27.285000+00:00,2026-03-20T16:06:27.711000+00:00,0,60000,12000,Kotlin
69bd708a982704c4111ddb70,1,69bd6e98982704c4111ddb0e,69bc9f4457adce41b32f5001,2026-03-20T16:06:30.002000+00:00,2026-03-20T16:06:30.418000+00:00,0,60000,12000,Kotlin
69bd708a982704c4111ddb71,1,69bd6e98982704c4111ddb0e,69bc9f4457adce41b32f5001,2026-03-20T16:06:30.784000+00:00,2026-03-20T16:06:31.095000+00:00,0,60000,12000,Kotlin
69bd708e982704c4111ddb74,1,69bd6e98982704c4111ddb0e,69bc9f4457adce41b32f4fff,2026-03-20T16:06:33.689000+00:00,2026-03-20T16:06:34.533000+00:00,0,60000,12000,Kotlin
69bd7097982704c4111ddb78,1,69bd6e98982704c4111ddb0e,69bc9f4357adce41b32f4ffc,2026-03-20T16:06:43.232000+00:00,2026-03-20T16:06:43.740000+00:00,0,60000,12000,Kotlin
69bd70afbe85fc47af7cf24d,1,69bd6e79be85fc47af7cf20e,69bc9f4457adce41b32f5001,2026-03-20T16:07:10.535000+00:00,2026-03-20T16:07:11.009000+00:00,0,30000,12000,Kotlin
69bd70c3982704c4111ddb7a,1,69bd6e98982704c4111ddb0e,69bc9f4357adce41b32f4ffc,2026-03-20T16:07:27.567000+00:00,2026-03-20T16:07:28.044000+00:00,0,60000,13385,Kotlin
69bd70ca982704c4111ddb7c,1,69bd6e98982704c4111ddb0e,69bc9f4357adce41b32f4ffc,2026-03-20T16:07:34.250000+00:00,2026-03-20T16:07:34.702000+00:00,0,60000,13385,Kotlin
69bd70d0be85fc47af7cf24e,1,69bd6e79be85fc47af7cf20e,69bc9f4357adce41b32f4ffc,2026-03-20T16:07:43.506000+00:00,2026-03-20T16:07:43.910000+00:00,0,30000,12000,Kotlin
69bd70d0be85fc47af7cf24f,1,69bd6e79be85fc47af7cf20e,69bc9f4357adce41b32f4ffc,2026-03-20T16:07:43.603000+00:00,2026-03-20T16:07:44.018000+00:00,0,30000,12000,Kotlin
69bd70d4982704c4111ddb7f,1,69bd6e98982704c4111ddb0e,69bc9f4357adce41b32f4ffc,2026-03-20T16:07:44.488000+00:00,2026-03-20T16:07:44.912000+00:00,0,60000,12000,Kotlin
69bd70d9982704c4111ddb82,1,69bd6e98982704c4111ddb0e,69bc9f4357adce41b32f4ffc,2026-03-20T16:07:48.775000+00:00,2026-03-20T16:07:49.218000+00:00,0,60000,12000,Kotlin
69bd70de982704c4111ddb84,1,69bd6e98982704c4111ddb0e,69bc9f4357adce41b32f4ffc,2026-03-20T16:07:54.377000+00:00,2026-03-20T16:07:54.845000+00:00,0,60000,12000,Kotlin
69bd70dcbe85fc47af7cf252,1,69bd6e79be85fc47af7cf20e,69bc9f4357adce41b32f4ffc,2026-03-20T16:07:55.606000+00:00,2026-03-20T16:07:56.016000+00:00,0,30000,12000,Kotlin
69bd70e0982704c4111ddb86,1,69bd6e98982704c4111ddb0e,69bc9f4457adce41b32f5001,2026-03-20T16:07:56.105000+00:00,2026-03-20T16:07:56.485000+00:00,0,60000,12000,Kotlin
69bd70e0982704c4111ddb87,1,69bd6e98982704c4111ddb0e,69bc9f4357adce41b32f4ffc,2026-03-20T16:07:56.302000+00:00,2026-03-20T16:07:56.706000+00:00,0,60000,12000,Kotlin
69bd70e3be85fc47af7cf257,1,69bd6e79be85fc47af7cf20e,69bc9f4357adce41b32f4ffc,2026-03-20T16:08:02.486000+00:00,2026-03-20T16:08:03.270000+00:00,0,30000,12000,Kotlin
69bd70e591f432a9d4d690b7,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T16:08:04.326000+00:00,2026-03-20T16:08:04.775000+00:00,0,30000,5792,Kotlin
69bd70e991f432a9d4d690b9,1,69bcb387094700f7b22a8a69,69bc9f4557adce41b32f5007,2026-03-20T16:08:08.552000+00:00,2026-03-20T16:08:08.967000+00:00,0,30000,5792,Kotlin
69bd70f0be85fc47af7cf259,1,69bd6e79be85fc47af7cf20e,69bc9f4357adce41b32f4ffc,2026-03-20T16:08:15.286000+00:00,2026-03-20T16:08:15.762000+00:00,0,30000,12000,Kotlin
69bd70f191f432a9d4d690bb,1,69bcb387094700f7b22a8a69,69bc9f4257adce41b32f4fef,2026-03-20T16:08:16.628000+00:00,2026-03-20T16:08:17.280000+00:00,0,30000,5792,Kotlin
69bd70f791f432a9d4d690be,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T16:08:22.960000+00:00,2026-03-20T16:08:23.259000+00:00,0,30000,5792,Kotlin
69bd70f7be85fc47af7cf25c,1,69bd6e79be85fc47af7cf20e,69bc9f4357adce41b32f4ffc,2026-03-20T16:08:23.141000+00:00,2026-03-20T16:08:23.584000+00:00,0,30000,12000,Kotlin
